Year,Month,Day,Hour,Half,Season,dayOfWeek,isHoliday,isWorkday,rh_10,t_10,Value
2016,7,2,21,0,2,6,0,0,61.139465,25.27981,175.128
2016,7,2,21,1,2,6,0,0,63.4654575,24.928812,137.832
2016,7,2,22,0,2,6,0,0,65.79145,24.577814,215.968
2016,7,2,22,1,2,6,0,0,67.52202,24.3375645,434.064
2016,7,2,23,0,2,6,0,0,69.25259,24.097315,480.1
2016,7,2,23,1,2,6,0,0,70.083265,23.952051,337.84
2016,7,3,0,0,2,7,0,0,70.91394,23.806787,97.832
2016,7,3,0,1,2,7,0,0,71.31747,23.6845335,80.196
2016,7,3,1,0,2,7,0,0,71.721,23.56228,85.904
2016,7,3,1,1,2,7,0,0,71.912918,23.4576355,119.5
2016,7,3,2,0,2,7,0,0,72.104836,23.352991,97.536
2016,7,3,2,1,2,7,0,0,71.948293,23.2016695,73.396
2016,7,3,3,0,2,7,0,0,71.79175,23.050348,82.2
2016,7,3,3,1,2,7,0,0,71.324563,22.8645265,91.1
2016,7,3,4,0,2,7,0,0,70.857376,22.678705,108.468
2016,7,3,4,1,2,7,0,0,73.620073,22.436319,106.5
2016,7,3,5,0,2,7,0,0,76.38277,22.193933,106.7
2016,7,3,5,1,2,7,0,0,74.37395,22.6112,103.868
2016,7,3,6,0,2,7,0,0,72.36513,23.028467,111.7
2016,7,3,6,1,2,7,0,0,64.45583,24.3070315,96.496
2016,7,3,7,0,2,7,0,0,56.54653,25.585596,106.936
2016,7,3,7,1,2,7,0,0,52.075023,26.5761965,107.968
2016,7,3,8,0,2,7,0,0,47.603516,27.566797,118.528
2016,7,3,8,1,2,7,0,0,45.688204,28.2053925,113.9
2016,7,3,9,0,2,7,0,0,43.772892,28.843988,118.9
2016,7,3,9,1,2,7,0,0,42.584696,29.335733,126.3
2016,7,3,10,0,2,7,0,0,41.3965,29.827478,133.8
2016,7,3,10,1,2,7,0,0,40.644815,30.125604,127.2
2016,7,3,11,0,2,7,0,0,39.89313,30.42373,130.8
2016,7,3,11,1,2,7,0,0,39.4823185,30.5743955,129
2016,7,3,12,0,2,7,0,0,39.071507,30.725061,140.4
2016,7,3,12,1,2,7,0,0,38.806597,30.8195435,124.1
2016,7,3,13,0,2,7,0,0,38.541687,30.914026,126.8
2016,7,3,13,1,2,7,0,0,38.558132,30.939508,182.068
2016,7,3,14,0,2,7,0,0,38.574577,30.96499,118.132
2016,7,3,14,1,2,7,0,0,39.0768135,30.8833405,107.872
2016,7,3,15,0,2,7,0,0,39.57905,30.801691,102.496
2016,7,3,15,1,2,7,0,0,40.6601475,30.5821935,156.5
2016,7,3,16,0,2,7,0,0,41.741245,30.362696,173.768
2016,7,3,16,1,2,7,0,0,43.4221495,30.064646,111.668
2016,7,3,17,0,2,7,0,0,45.103054,29.766596,110.06
2016,7,3,17,1,2,7,0,0,48.761717,29.2018225,233.376
2016,7,3,18,0,2,7,0,0,52.42038,28.637049,173.828
2016,7,3,18,1,2,7,0,0,57.001923,27.75976,172.732
2016,7,3,19,0,2,7,0,0,61.583466,26.882471,97.136
2016,7,3,19,1,2,7,0,0,63.504478,26.3041935,135.196
2016,7,3,20,0,2,7,0,0,65.42549,25.725916,104.936
2016,7,3,20,1,2,7,0,0,67.255298,25.2444095,206.868
2016,7,3,21,0,2,7,0,0,69.085106,24.762903,86.496
2016,7,3,21,1,2,7,0,0,71.290163,24.316385,113.604
2016,7,3,22,0,2,7,0,0,73.49522,23.869867,90
2016,7,3,22,1,2,7,0,0,75.57879,23.5691925,105.236
2016,7,3,23,0,2,7,0,0,77.66236,23.268518,103.2
2016,7,3,23,1,2,7,0,0,78.7646325,23.1363925,111.692
2016,7,4,0,0,2,1,0,1,79.866905,23.004267,102.5
2016,7,4,0,1,2,1,0,1,79.9276845,22.9274085,101.8
2016,7,4,1,0,2,1,0,1,79.988464,22.85055,103.6
2016,7,4,1,1,2,1,0,1,80.920567,22.65333,110.5
2016,7,4,2,0,2,1,0,1,81.85267,22.45611,103.2
2016,7,4,2,1,2,1,0,1,83.427985,22.1810095,101
2016,7,4,3,0,2,1,0,1,85.0033,21.905909,110.1
2016,7,4,3,1,2,1,0,1,86.26302,21.684626,101
2016,7,4,4,0,2,1,0,1,87.52274,21.463343,104
2016,7,4,4,1,2,1,0,1,87.614835,21.3683265,119.8
2016,7,4,5,0,2,1,0,1,87.70693,21.27331,126.9
2016,7,4,5,1,2,1,0,1,86.142235,21.4176735,118
2016,7,4,6,0,2,1,0,1,84.57754,21.562037,120.5
2016,7,4,6,1,2,1,0,1,80.7348875,22.078501,125.4
2016,7,4,7,0,2,1,0,1,76.892235,22.594965,146.404
2016,7,4,7,1,2,1,0,1,72.4050275,23.3797095,176.5
2016,7,4,8,0,2,1,0,1,67.91782,24.164454,215.8
2016,7,4,8,1,2,1,0,1,63.6493875,25.080942,230.5
2016,7,4,9,0,2,1,0,1,59.380955,25.99743,281.8
2016,7,4,9,1,2,1,0,1,56.1762945,26.8100525,269.2
2016,7,4,10,0,2,1,0,1,52.971634,27.622675,251.6
2016,7,4,10,1,2,1,0,1,50.9218485,28.1769655,264.6
2016,7,4,11,0,2,1,0,1,48.872063,28.731256,364.3
2016,7,4,11,1,2,1,0,1,47.98802,28.994516,339.4
2016,7,4,12,0,2,1,0,1,47.103977,29.257776,344.004
2016,7,4,12,1,2,1,0,1,46.348051,29.4676915,342.6
2016,7,4,13,0,2,1,0,1,45.592125,29.677607,297.932
2016,7,4,13,1,2,1,0,1,45.840721,29.6634315,364.796
2016,7,4,14,0,2,1,0,1,46.089317,29.649256,500.364
2016,7,4,14,1,2,1,0,1,47.2938095,29.4027805,552.9
2016,7,4,15,0,2,1,0,1,48.498302,29.156305,542.7
2016,7,4,15,1,2,1,0,1,50.336725,28.769327,486
2016,7,4,16,0,2,1,0,1,52.175148,28.382349,394.3
2016,7,4,16,1,2,1,0,1,53.9847605,28.0327245,319.008
2016,7,4,17,0,2,1,0,1,55.794373,27.6831,260.028
2016,7,4,17,1,2,1,0,1,58.3207315,27.317072,383.036
2016,7,4,18,0,2,1,0,1,60.84709,26.951044,378.204
2016,7,4,18,1,2,1,0,1,64.358432,26.392618,317.392
2016,7,4,19,0,2,1,0,1,67.869774,25.834192,294.336
2016,7,4,19,1,2,1,0,1,68.854732,25.5135135,197.732
2016,7,4,20,0,2,1,0,1,69.83969,25.192835,161.232
2016,7,4,20,1,2,1,0,1,70.300645,24.8931525,151.768
2016,7,4,21,0,2,1,0,1,70.7616,24.59347,138.764
2016,7,4,21,1,2,1,0,1,71.565088,24.201136,129.768
2016,7,4,22,0,2,1,0,1,72.368576,23.808802,120.736
2016,7,4,22,1,2,1,0,1,73.304393,23.451456,151.172
2016,7,4,23,0,2,1,0,1,74.24021,23.09411,177.364
2016,7,4,23,1,2,1,0,1,74.570275,22.793268,177.36
2016,7,5,0,0,2,2,0,1,74.90034,22.492426,170.872
2016,7,5,0,1,2,2,0,1,75.110095,22.24296,183.772
2016,7,5,1,0,2,2,0,1,75.31985,21.993494,180.592
2016,7,5,1,1,2,2,0,1,75.7633225,21.784052,198.1
2016,7,5,2,0,2,2,0,1,76.206795,21.57461,166.136
2016,7,5,2,1,2,2,0,1,76.2060275,21.4046575,172.696
2016,7,5,3,0,2,2,0,1,76.20526,21.234705,175.9
2016,7,5,3,1,2,2,0,1,76.735942,21.0778295,191.1
2016,7,5,4,0,2,2,0,1,77.266624,20.920954,181.5
2016,7,5,4,1,2,2,0,1,77.699997,20.901682,193.8
2016,7,5,5,0,2,2,0,1,78.13337,20.88241,190.6
2016,7,5,5,1,2,2,0,1,71.312687,21.470209,207.7
2016,7,5,6,0,2,2,0,1,64.492004,22.058008,194.6
2016,7,5,6,1,2,2,0,1,58.3039855,23.0566655,194.7
2016,7,5,7,0,2,2,0,1,52.115967,24.055323,149.9
2016,7,5,7,1,2,2,0,1,49.5448335,24.87945,188.2
2016,7,5,8,0,2,2,0,1,46.9737,25.703577,212.8
2016,7,5,8,1,2,2,0,1,45.13226,26.4776555,259.8
2016,7,5,9,0,2,2,0,1,43.29082,27.251734,282.7
2016,7,5,9,1,2,2,0,1,41.633075,28.028467,316.5
2016,7,5,10,0,2,2,0,1,39.97533,28.8052,331
2016,7,5,10,1,2,2,0,1,38.77055,29.4167115,419.4
2016,7,5,11,0,2,2,0,1,37.56577,30.028223,433.3
2016,7,5,11,1,2,2,0,1,36.9080965,30.4105015,406.6
2016,7,5,12,0,2,2,0,1,36.250423,30.79278,322.4
2016,7,5,12,1,2,2,0,1,35.615873,31.0848025,269.5
2016,7,5,13,0,2,2,0,1,34.981323,31.376825,245.9
2016,7,5,13,1,2,2,0,1,34.8086185,31.5025725,266.1
2016,7,5,14,0,2,2,0,1,34.635914,31.62832,291.3
2016,7,5,14,1,2,2,0,1,34.7663955,31.6019225,332.5
2016,7,5,15,0,2,2,0,1,34.896877,31.575525,460.34
2016,7,5,15,1,2,2,0,1,35.5712545,31.3968905,486.596
2016,7,5,16,0,2,2,0,1,36.245632,31.218256,457.832
2016,7,5,16,1,2,2,0,1,37.255956,30.944788,423.736
2016,7,5,17,0,2,2,0,1,38.26628,30.67132,283.2
2016,7,5,17,1,2,2,0,1,40.793855,30.10589,203.904
2016,7,5,18,0,2,2,0,1,43.32143,29.54046,176.396
2016,7,5,18,1,2,2,0,1,49.60158,28.272409,163.132
2016,7,5,19,0,2,2,0,1,55.88173,27.004358,177.332
2016,7,5,19,1,2,2,0,1,57.833752,26.2689455,154.172
2016,7,5,20,0,2,2,0,1,59.785774,25.533533,152.292
2016,7,5,20,1,2,2,0,1,61.333422,24.9886565,145.772
2016,7,5,21,0,2,2,0,1,62.88107,24.44378,140.864
2016,7,5,21,1,2,2,0,1,64.5059,23.9332365,115.964
2016,7,5,22,0,2,2,0,1,66.13073,23.422693,110.676
2016,7,5,22,1,2,2,0,1,67.716905,23.000055,109.996
2016,7,5,23,0,2,2,0,1,69.30308,22.577417,111.8
2016,7,5,23,1,2,2,0,1,70.728885,22.288721,97.004
2016,7,6,0,0,2,3,0,1,72.15469,22.000025,105.092
2016,7,6,0,1,2,3,0,1,73.2708075,21.868433,97.368
2016,7,6,1,0,2,3,0,1,74.386925,21.736841,117.34
2016,7,6,1,1,2,3,0,1,74.7586375,21.712793,183.828
2016,7,6,2,0,2,3,0,1,75.13035,21.688745,205.736
2016,7,6,2,1,2,3,0,1,75.1176,21.6420685,107.6
2016,7,6,3,0,2,3,0,1,75.10485,21.595392,98.132
2016,7,6,3,1,2,3,0,1,75.1557,21.4698275,116.364
2016,7,6,4,0,2,3,0,1,75.20655,21.344263,127.6
2016,7,6,4,1,2,3,0,1,75.30337,21.242258,132.4
2016,7,6,5,0,2,3,0,1,75.40019,21.140253,130
2016,7,6,5,1,2,3,0,1,69.9476725,21.816202,141.1
2016,7,6,6,0,2,3,0,1,64.495155,22.492151,134.7
2016,7,6,6,1,2,3,0,1,58.1842075,23.903223,136.9
2016,7,6,7,0,2,3,0,1,51.87326,25.314295,156.8
2016,7,6,7,1,2,3,0,1,46.1938225,26.5634555,205.8
2016,7,6,8,0,2,3,0,1,40.514385,27.812616,225.1
2016,7,6,8,1,2,3,0,1,38.0178125,28.517893,243.7
2016,7,6,9,0,2,3,0,1,35.52124,29.22317,260.3
2016,7,6,9,1,2,3,0,1,34.054,29.776789,301.3
2016,7,6,10,0,2,3,0,1,32.58676,30.330408,347
2016,7,6,10,1,2,3,0,1,31.286442,30.7841435,406.8
2016,7,6,11,0,2,3,0,1,29.986124,31.237879,395.9
2016,7,6,11,1,2,3,0,1,28.967083,31.576151,402.636
2016,7,6,12,0,2,3,0,1,27.948042,31.914423,229.3
2016,7,6,12,1,2,3,0,1,27.262161,32.1479425,214.4
2016,7,6,13,0,2,3,0,1,26.57628,32.381462,227.636
2016,7,6,13,1,2,3,0,1,26.326966,32.496315,275.16
2016,7,6,14,0,2,3,0,1,26.077652,32.611168,284.372
2016,7,6,14,1,2,3,0,1,26.1554995,32.5765765,376.068
2016,7,6,15,0,2,3,0,1,26.233347,32.541985,429.332
2016,7,6,15,1,2,3,0,1,26.8853135,32.3018875,375.236
2016,7,6,16,0,2,3,0,1,27.53728,32.06179,398.728
2016,7,6,16,1,2,3,0,1,28.577769,31.714913,301.772
2016,7,6,17,0,2,3,0,1,29.618258,31.368036,252.492
2016,7,6,17,1,2,3,0,1,33.5864575,30.636606,169.776
2016,7,6,18,0,2,3,0,1,37.554657,29.905176,177.06
2016,7,6,18,1,2,3,0,1,44.6567955,28.7393435,173.532
2016,7,6,19,0,2,3,0,1,51.758934,27.573511,171.464
2016,7,6,19,1,2,3,0,1,53.436412,26.944025,160.472
2016,7,6,20,0,2,3,0,1,55.11389,26.314539,152.036
2016,7,6,20,1,2,3,0,1,56.739815,25.7473695,154.364
2016,7,6,21,0,2,3,0,1,58.36574,25.1802,197.964
2016,7,6,21,1,2,3,0,1,60.3087075,24.637659,142.64
2016,7,6,22,0,2,3,0,1,62.251675,24.095118,288.064
2016,7,6,22,1,2,3,0,1,63.9198775,23.6640265,172.7
2016,7,6,23,0,2,3,0,1,65.58808,23.232935,209.56
2016,7,6,23,1,2,3,0,1,66.41353,22.9327945,186.44
2016,7,7,0,0,2,4,0,1,67.23898,22.632654,181.3
2016,7,7,0,1,2,4,0,1,67.3952925,22.4486635,187.928
2016,7,7,1,0,2,4,0,1,67.551605,22.264673,185.8
2016,7,7,1,1,2,4,0,1,67.8964005,22.0879765,185.1
2016,7,7,2,0,2,4,0,1,68.241196,21.91128,183.5
2016,7,7,2,1,2,4,0,1,67.467843,21.7558845,199.4
2016,7,7,3,0,2,4,0,1,66.69449,21.600489,181.9
2016,7,7,3,1,2,4,0,1,66.927045,21.453455,182.9
2016,7,7,4,0,2,4,0,1,67.1596,21.306421,184.2
2016,7,7,4,1,2,4,0,1,69.516605,21.1624085,201.636
2016,7,7,5,0,2,4,0,1,71.87361,21.018396,175.264
2016,7,7,5,1,2,4,0,1,69.222615,21.4768005,180.372
2016,7,7,6,0,2,4,0,1,66.57162,21.935205,190.4
2016,7,7,6,1,2,4,0,1,63.320192,23.059122,165.396
2016,7,7,7,0,2,4,0,1,60.068764,24.183039,159.9
2016,7,7,7,1,2,4,0,1,55.546509,25.4059395,179.368
2016,7,7,8,0,2,4,0,1,51.024254,26.62884,225.1
2016,7,7,8,1,2,4,0,1,48.134041,27.4470465,281.5
2016,7,7,9,0,2,4,0,1,45.243828,28.265253,277.1
2016,7,7,9,1,2,4,0,1,43.383528,28.883585,287.2
2016,7,7,10,0,2,4,0,1,41.523228,29.501917,405.6
2016,7,7,10,1,2,4,0,1,39.99601,30.033594,534
2016,7,7,11,0,2,4,0,1,38.468792,30.565271,553.2
2016,7,7,11,1,2,4,0,1,37.312941,30.9831485,578.368
2016,7,7,12,0,2,4,0,1,36.15709,31.401026,429.768
2016,7,7,12,1,2,4,0,1,35.4758935,31.745508,343.832
2016,7,7,13,0,2,4,0,1,34.794697,32.08999,337.504
2016,7,7,13,1,2,4,0,1,34.4534335,32.3221975,352.068
2016,7,7,14,0,2,4,0,1,34.11217,32.554405,313.564
2016,7,7,14,1,2,4,0,1,34.251527,32.6028365,348
2016,7,7,15,0,2,4,0,1,34.390884,32.651268,414.46
2016,7,7,15,1,2,4,0,1,35.048225,32.5217665,412.104
2016,7,7,16,0,2,4,0,1,35.705566,32.392265,483.6
2016,7,7,16,1,2,4,0,1,37.158794,32.0692225,388.336
2016,7,7,17,0,2,4,0,1,38.612022,31.74618,403.368
2016,7,7,17,1,2,4,0,1,41.644786,31.131266,425.232
2016,7,7,18,0,2,4,0,1,44.67755,30.516352,321.828
2016,7,7,18,1,2,4,0,1,50.867695,29.300226,219.568
2016,7,7,19,0,2,4,0,1,57.05784,28.0841,164.196
2016,7,7,19,1,2,4,0,1,60.510645,27.373407,170.536
2016,7,7,20,0,2,4,0,1,63.96345,26.662714,166.072
2016,7,7,20,1,2,4,0,1,66.43563,26.1843355,151.036
2016,7,7,21,0,2,4,0,1,68.90781,25.705957,136.696
2016,7,7,21,1,2,4,0,1,71.111143,25.290903,129.628
2016,7,7,22,0,2,4,0,1,73.314476,24.875849,108.404
2016,7,7,22,1,2,4,0,1,75.167843,24.5592745,109.932
2016,7,7,23,0,2,4,0,1,77.02121,24.2427,105.832
2016,7,7,23,1,2,4,0,1,78.256135,23.95202,111.436
2016,7,8,0,0,2,5,0,1,79.49106,23.66134,109.096
2016,7,8,0,1,2,5,0,1,80.10678,23.3991945,119
2016,7,8,1,0,2,5,0,1,80.7225,23.137049,112.5
2016,7,8,1,1,2,5,0,1,81.145315,22.923151,118.508
2016,7,8,2,0,2,5,0,1,81.56813,22.709253,112.892
2016,7,8,2,1,2,5,0,1,82.000797,22.568689,116.8
2016,7,8,3,0,2,5,0,1,82.433464,22.428125,117.1
2016,7,8,3,1,2,5,0,1,82.340442,22.3371065,124.1
2016,7,8,4,0,2,5,0,1,82.24742,22.246088,130.4
2016,7,8,4,1,2,5,0,1,81.712045,22.2245275,131.6
2016,7,8,5,0,2,5,0,1,81.17667,22.202967,131.7
2016,7,8,5,1,2,5,0,1,77.7250575,22.669199,142.3
2016,7,8,6,0,2,5,0,1,74.273445,23.135431,134.3
2016,7,8,6,1,2,5,0,1,69.1773375,23.941904,142.1
2016,7,8,7,0,2,5,0,1,64.08123,24.748377,154.5
2016,7,8,7,1,2,5,0,1,60.806183,25.593561,205.6
2016,7,8,8,0,2,5,0,1,57.531136,26.438745,228.4
2016,7,8,8,1,2,5,0,1,54.8460695,27.319696,265.8
2016,7,8,9,0,2,5,0,1,52.161003,28.200647,282.568
2016,7,8,9,1,2,5,0,1,50.288805,28.9251345,294.6
2016,7,8,10,0,2,5,0,1,48.416607,29.649622,323.1
2016,7,8,10,1,2,5,0,1,47.40185,30.090235,367.5
2016,7,8,11,0,2,5,0,1,46.387093,30.530848,408.7
2016,7,8,11,1,2,5,0,1,45.579689,30.832102,404.8
2016,7,8,12,0,2,5,0,1,44.772285,31.133356,295.204
2016,7,8,12,1,2,5,0,1,44.4304875,31.297098,212.168
2016,7,8,13,0,2,5,0,1,44.08869,31.46084,242.892
2016,7,8,13,1,2,5,0,1,44.0926965,31.523569,388.1
2016,7,8,14,0,2,5,0,1,44.096703,31.586298,390.272
2016,7,8,14,1,2,5,0,1,44.2938665,31.591837,463.3
2016,7,8,15,0,2,5,0,1,44.49103,31.597376,484.8
2016,7,8,15,1,2,5,0,1,45.196298,31.459116,492.1
2016,7,8,16,0,2,5,0,1,45.901566,31.320856,461.372
2016,7,8,16,1,2,5,0,1,47.134833,31.091898,404.456
2016,7,8,17,0,2,5,0,1,48.3681,30.86294,377.368
2016,7,8,17,1,2,5,0,1,50.6670135,30.521235,229.968
2016,7,8,18,0,2,5,0,1,52.965927,30.17953,208.504
2016,7,8,18,1,2,5,0,1,58.2764815,29.377421,230.568
2016,7,8,19,0,2,5,0,1,63.587036,28.575312,185.832
2016,7,8,19,1,2,5,0,1,65.032738,28.1527195,149.66
2016,7,8,20,0,2,5,0,1,66.47844,27.730127,180.9
2016,7,8,20,1,2,5,0,1,67.49663,27.412241,154.808
2016,7,8,21,0,2,5,0,1,68.51482,27.094355,149.36
2016,7,8,21,1,2,5,0,1,70.012167,26.7735695,139.14
2016,7,8,22,0,2,5,0,1,71.509514,26.452784,134.836
2016,7,8,22,1,2,5,0,1,72.991942,26.179972,151.3
2016,7,8,23,0,2,5,0,1,74.47437,25.90716,216.192
2016,7,8,23,1,2,5,0,1,75.808945,25.6818945,194.068
2016,7,9,0,0,2,6,0,0,77.14352,25.456629,185.5
2016,7,9,0,1,2,6,0,0,78.0307825,25.259058,197.468
2016,7,9,1,0,2,6,0,0,78.918045,25.061487,182.868
2016,7,9,1,1,2,6,0,0,79.2400175,24.933115,183.1
2016,7,9,2,0,2,6,0,0,79.56199,24.804743,184.6
2016,7,9,2,1,2,6,0,0,79.6453175,24.7231845,183.1
2016,7,9,3,0,2,6,0,0,79.728645,24.641626,193.1
2016,7,9,3,1,2,6,0,0,79.7202145,24.535608,178.5
2016,7,9,4,0,2,6,0,0,79.711784,24.42959,179.9
2016,7,9,4,1,2,6,0,0,80.276197,24.323175,198
2016,7,9,5,0,2,6,0,0,80.84061,24.21676,195.5
2016,7,9,5,1,2,6,0,0,78.09661,24.640924,191.8
2016,7,9,6,0,2,6,0,0,75.35261,25.065088,193.1
2016,7,9,6,1,2,6,0,0,70.373545,26.0714815,195.8
2016,7,9,7,0,2,6,0,0,65.39448,27.077875,133.4
2016,7,9,7,1,2,6,0,0,60.874488,28.034235,136.6
2016,7,9,8,0,2,6,0,0,56.354496,28.990595,153.4
2016,7,9,8,1,2,6,0,0,53.220064,29.774393,168.9
2016,7,9,9,0,2,6,0,0,50.085632,30.558191,168
2016,7,9,9,1,2,6,0,0,47.947212,31.1978855,181.7
2016,7,9,10,0,2,6,0,0,45.808792,31.83758,101.8
2016,7,9,10,1,2,6,0,0,44.43075,32.29963,113.4
2016,7,9,11,0,2,6,0,0,43.052708,32.76168,118.6
2016,7,9,11,1,2,6,0,0,42.143964,33.081016,111
2016,7,9,12,0,2,6,0,0,41.23522,33.400352,115.5
2016,7,9,12,1,2,6,0,0,40.655425,33.643166,117.196
2016,7,9,13,0,2,6,0,0,40.07563,33.88598,111.332
2016,7,9,13,1,2,6,0,0,39.72629,34.032235,128.84
2016,7,9,14,0,2,6,0,0,39.37695,34.17849,154.064
2016,7,9,14,1,2,6,0,0,39.415957,34.2119065,173.9
2016,7,9,15,0,2,6,0,0,39.454964,34.245323,161.604
2016,7,9,15,1,2,6,0,0,39.929783,34.140953,215.396
2016,7,9,16,0,2,6,0,0,40.404602,34.036583,280.964
2016,7,9,16,1,2,6,0,0,41.19487,33.833229,266.6
2016,7,9,17,0,2,6,0,0,41.985138,33.629875,268.104
2016,7,9,17,1,2,6,0,0,44.255667,33.1630475,327.432
2016,7,9,18,0,2,6,0,0,46.526196,32.69622,256.064
2016,7,9,18,1,2,6,0,0,52.129515,31.6067285,148.804
2016,7,9,19,0,2,6,0,0,57.732834,30.517237,112.668
2016,7,9,19,1,2,6,0,0,59.544932,29.9450015,115.668
2016,7,9,20,0,2,6,0,0,61.35703,29.372766,119.424
2016,7,9,20,1,2,6,0,0,62.720405,28.946893,145.204
2016,7,9,21,0,2,6,0,0,64.08378,28.52102,111.436
2016,7,9,21,1,2,6,0,0,65.731405,28.1401915,147.168
2016,7,9,22,0,2,6,0,0,67.37903,27.759363,108.16
2016,7,9,22,1,2,6,0,0,68.931025,27.497141,99.668
2016,7,9,23,0,2,6,0,0,70.48302,27.234919,99.732
2016,7,9,23,1,2,6,0,0,71.824265,27.0364475,97.168
2016,7,10,0,0,2,7,0,0,73.16551,26.837976,112.8
2016,7,10,0,1,2,7,0,0,74.081775,26.597833,110.3
2016,7,10,1,0,2,7,0,0,74.99804,26.35769,114.2
2016,7,10,1,1,2,7,0,0,76.04457,26.0386445,115.1
2016,7,10,2,0,2,7,0,0,77.0911,25.719599,112.572
2016,7,10,2,1,2,7,0,0,78.379645,25.3394415,107.996
2016,7,10,3,0,2,7,0,0,79.66819,24.959284,113.1
2016,7,10,3,1,2,7,0,0,81.176117,24.520624,122.4
2016,7,10,4,0,2,7,0,0,82.684044,24.081964,113.9
2016,7,10,4,1,2,7,0,0,82.521747,23.8830355,113.7
2016,7,10,5,0,2,7,0,0,82.35945,23.684107,113.6
2016,7,10,5,1,2,7,0,0,79.3854,24.1721135,126.1
2016,7,10,6,0,2,7,0,0,76.41135,24.66012,124.7
2016,7,10,6,1,2,7,0,0,70.662655,25.9820955,124.1
2016,7,10,7,0,2,7,0,0,64.91396,27.304071,125.5
2016,7,10,7,1,2,7,0,0,58.8046515,28.6747225,131.4
2016,7,10,8,0,2,7,0,0,52.695343,30.045374,127.9
2016,7,10,8,1,2,7,0,0,49.0946485,30.972376,127.3
2016,7,10,9,0,2,7,0,0,45.493954,31.899378,136.4
2016,7,10,9,1,2,7,0,0,43.2070335,32.5992365,143.9
2016,7,10,10,0,2,7,0,0,40.920113,33.299095,141.3
2016,7,10,10,1,2,7,0,0,39.2300065,33.8626325,190.2
2016,7,10,11,0,2,7,0,0,37.5399,34.42617,182.868
2016,7,10,11,1,2,7,0,0,36.2531215,34.85273,226.264
2016,7,10,12,0,2,7,0,0,34.966343,35.27929,225.24
2016,7,10,12,1,2,7,0,0,34.1262565,35.585152,216.4
2016,7,10,13,0,2,7,0,0,33.28617,35.891014,208.268
2016,7,10,13,1,2,7,0,0,32.903871,36.058708,216.064
2016,7,10,14,0,2,7,0,0,32.521572,36.226402,220.532
2016,7,10,14,1,2,7,0,0,32.494175,36.236137,293
2016,7,10,15,0,2,7,0,0,32.466778,36.245872,256.864
2016,7,10,15,1,2,7,0,0,32.870229,36.091866,337.7
2016,7,10,16,0,2,7,0,0,33.27368,35.93786,330.164
2016,7,10,16,1,2,7,0,0,34.178775,35.616494,260.704
2016,7,10,17,0,2,7,0,0,35.08387,35.295128,270.1
2016,7,10,17,1,2,7,0,0,37.202341,34.696892,250.632
2016,7,10,18,0,2,7,0,0,39.320812,34.098656,170.6
2016,7,10,18,1,2,7,0,0,43.998476,32.854577,150.036
2016,7,10,19,0,2,7,0,0,48.67614,31.610498,124.736
2016,7,10,19,1,2,7,0,0,50.3617,30.9234255,107.696
2016,7,10,20,0,2,7,0,0,52.04726,30.236353,114.296
2016,7,10,20,1,2,7,0,0,53.259745,29.72587,133.2
2016,7,10,21,0,2,7,0,0,54.47223,29.215387,168.832
2016,7,10,21,1,2,7,0,0,56.854159,28.5951635,161.368
2016,7,10,22,0,2,7,0,0,59.236088,27.97494,114.304
2016,7,10,22,1,2,7,0,0,61.708299,27.503962,108.464
2016,7,10,23,0,2,7,0,0,64.18051,27.032984,103.44
2016,7,10,23,1,2,7,0,0,65.969835,26.744593,93.624
2016,7,11,0,0,2,1,0,1,67.75916,26.456202,95.744
2016,7,11,0,1,2,1,0,1,68.82034,26.283854,87.992
2016,7,11,1,0,2,1,0,1,69.88152,26.111506,96.364
2016,7,11,1,1,2,1,0,1,70.6847,25.9840645,95.608
2016,7,11,2,0,2,1,0,1,71.48788,25.856623,88.228
2016,7,11,2,1,2,1,0,1,72.5338,25.7165625,100.672
2016,7,11,3,0,2,1,0,1,73.57972,25.576502,101.532
2016,7,11,3,1,2,1,0,1,74.064165,25.526316,92.432
2016,7,11,4,0,2,1,0,1,74.54861,25.47613,115.272
2016,7,11,4,1,2,1,0,1,73.48271,25.684641,119.532
2016,7,11,5,0,2,1,0,1,72.41681,25.893152,113.592
2016,7,11,5,1,2,1,0,1,68.3463675,26.6760045,111.504
2016,7,11,6,0,2,1,0,1,64.275925,27.458857,124.104
2016,7,11,6,1,2,1,0,1,60.466114,28.4809365,151.292
2016,7,11,7,0,2,1,0,1,56.656303,29.503016,158.7
2016,7,11,7,1,2,1,0,1,54.628025,30.0139105,195.4
2016,7,11,8,0,2,1,0,1,52.599747,30.524805,218.1
2016,7,11,8,1,2,1,0,1,51.0599405,30.8968145,264.2
2016,7,11,9,0,2,1,0,1,49.520134,31.268824,281.976
2016,7,11,9,1,2,1,0,1,48.050612,31.651437,292.692
2016,7,11,10,0,2,1,0,1,46.58109,32.03405,310.572
2016,7,11,10,1,2,1,0,1,45.2999465,32.327065,359.5
2016,7,11,11,0,2,1,0,1,44.018803,32.62008,489.596
2016,7,11,11,1,2,1,0,1,43.1616815,32.779488,562.068
2016,7,11,12,0,2,1,0,1,42.30456,32.938896,526.204
2016,7,11,12,1,2,1,0,1,41.60612,33.046273,395.664
2016,7,11,13,0,2,1,0,1,40.90768,33.15365,431.136
2016,7,11,13,1,2,1,0,1,39.2382085,33.5677115,497.664
