"RecNo","Name","Data_Time","Value","Type","Equsid","Energysid","Expertsid","compsid","posisid","buildingsid","Load_Time","areaenergysid"
"1035941954","JF_2ATC_SC701110_EC","1/5/2018 06:30:00","4","1","150300000110","32",,,"4000","1503","1/5/2018 07:04:16",
"1035941955","JF_2ATC_SC701111_EC","1/5/2018 06:30:00","6","1","150300000111","32",,,"4000","1503","1/5/2018 07:04:16",
"1035941956","JF_2ATC_SC701112_EC","1/5/2018 06:30:00","0","1","150300000112","32",,,"4000","1503","1/5/2018 07:04:16",
"1035942300","JF_2AES_SC100478_EC","1/5/2018 06:30:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 07:04:22",
"1035942303","JF_2AES_SC100481_EC","1/5/2018 06:30:00","0","1","150500000081","32",,,"6000","1505","1/5/2018 07:04:22",
"1035957517","JF_2ATC_SC701109_EC","1/5/2018 07:00:00","64","1","150300000109","32",,,"4000","1503","1/5/2018 07:34:09",
"1035957518","JF_2ATC_SC701110_EC","1/5/2018 07:00:00","8","1","150300000110","32",,,"4000","1503","1/5/2018 07:34:09",
"1035957519","JF_2ATC_SC701111_EC","1/5/2018 07:00:00","12","1","150300000111","32",,,"4000","1503","1/5/2018 07:34:09",
"1035957520","JF_2ATC_SC701112_EC","1/5/2018 07:00:00","0","1","150300000112","32",,,"4000","1503","1/5/2018 07:34:09",
"1035957864","JF_2AES_SC100478_EC","1/5/2018 07:00:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 07:34:15",
"1035957867","JF_2AES_SC100481_EC","1/5/2018 07:00:00","42.3","1","150500000081","32",,,"6000","1505","1/5/2018 07:34:15",
"1035973081","JF_2ATC_SC701109_EC","1/5/2018 07:30:00","184.32","1","150300000109","32",,,"4000","1503","1/5/2018 08:04:01",
"1035973082","JF_2ATC_SC701110_EC","1/5/2018 07:30:00","12","1","150300000110","32",,,"4000","1503","1/5/2018 08:04:01",
"1035973083","JF_2ATC_SC701111_EC","1/5/2018 07:30:00","18","1","150300000111","32",,,"4000","1503","1/5/2018 08:04:01",
"1035973084","JF_2ATC_SC701112_EC","1/5/2018 07:30:00","0","1","150300000112","32",,,"4000","1503","1/5/2018 08:04:01",
"1035973428","JF_2AES_SC100478_EC","1/5/2018 07:30:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 08:04:06",
"1035973431","JF_2AES_SC100481_EC","1/5/2018 07:30:00","198.3","1","150500000081","32",,,"6000","1505","1/5/2018 08:04:06",
"1035988645","JF_2ATC_SC701109_EC","1/5/2018 08:00:00","194.56","1","150300000109","32",,,"4000","1503","1/5/2018 08:33:42",
"1035988646","JF_2ATC_SC701110_EC","1/5/2018 08:00:00","16","1","150300000110","32",,,"4000","1503","1/5/2018 08:33:42",
"1035988647","JF_2ATC_SC701111_EC","1/5/2018 08:00:00","24","1","150300000111","32",,,"4000","1503","1/5/2018 08:33:42",
"1035988648","JF_2ATC_SC701112_EC","1/5/2018 08:00:00","2.5","1","150300000112","32",,,"4000","1503","1/5/2018 08:33:42",
"1035988992","JF_2AES_SC100478_EC","1/5/2018 08:00:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 08:33:47",
"1035988995","JF_2AES_SC100481_EC","1/5/2018 08:00:00","227.4","1","150500000081","32",,,"6000","1505","1/5/2018 08:33:47",
"1036004209","JF_2ATC_SC701109_EC","1/5/2018 08:30:00","336.384","1","150300000109","32",,,"4000","1503","1/5/2018 09:04:10",
"1036004210","JF_2ATC_SC701110_EC","1/5/2018 08:30:00","20","1","150300000110","32",,,"4000","1503","1/5/2018 09:04:10",
"1036004211","JF_2ATC_SC701111_EC","1/5/2018 08:30:00","27","1","150300000111","32",,,"4000","1503","1/5/2018 09:04:10",
"1036004212","JF_2ATC_SC701112_EC","1/5/2018 08:30:00","2.5","1","150300000112","32",,,"4000","1503","1/5/2018 09:04:10",
"1036004556","JF_2AES_SC100478_EC","1/5/2018 08:30:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 09:04:16",
"1036004559","JF_2AES_SC100481_EC","1/5/2018 08:30:00","374.4","1","150500000081","32",,,"6000","1505","1/5/2018 09:04:16",
"1036019773","JF_2ATC_SC701109_EC","1/5/2018 09:00:00","421.376","1","150300000109","32",,,"4000","1503","1/5/2018 09:33:49",
"1036019774","JF_2ATC_SC701110_EC","1/5/2018 09:00:00","20","1","150300000110","32",,,"4000","1503","1/5/2018 09:33:49",
