Year,Month,Day,Value,Value1,Value2,Value3,dayOfWeek,isWorkday,isHoliday,Season,RRR,File
2017,11,22,36585.1,20454.4,768,15362.7,3,1,0,3,0,201711.txt
2017,11,23,27014.928,13270.528,655,13089.4,4,1,0,3,0,201711.txt
2017,11,24,18418.932,9836.032,725,7857.9,5,1,0,3,0,201711.txt
2017,11,25,8939.508,2129.408,580,6230.1,6,0,0,3,0,201711.txt
2017,11,26,24912.84,13514.24,753,10645.6,7,0,0,3,0,201711.txt
2017,11,27,10123.4,371.2,573,9179.2,1,1,0,3,0,201711.txt
2017,11,28,41881.412,22490.112,692,18699.3,2,1,0,3,0,201711.txt
2017,11,29,15333.34,3607.04,597,11129.3,3,1,0,3,0,201711.txt
2017,11,30,14153.12,5419.52,708,8025.6,4,1,0,3,0,201711.txt
2017,12,1,9600.944,1580.544,617,7403.4,5,1,0,4,0,201712.txt
2017,12,2,6171.44,10.24,518,5643.2,6,0,0,4,0,201712.txt
2017,12,3,31774.716,17596.416,573,13605.3,7,0,0,4,0,201712.txt
2017,12,4,20923.592,11297.792,670,8955.8,1,1,0,4,0,201712.txt
2017,12,5,14582.568,4269.568,648.5,9664.5,2,1,0,4,0,201712.txt
2017,12,6,14309.456,5408.256,668.5,8232.7,3,1,0,4,0,201712.txt
2017,12,7,28205.092,17108.992,720,10376.1,4,1,0,4,0,201712.txt
2017,12,8,13169.552,3057.152,685,9427.4,5,1,0,4,0,201712.txt
2017,12,9,8111.372,1884.672,621,5605.7,6,0,0,4,0,201712.txt
2017,12,10,40267.076,21899.776,711.5,17655.8,7,0,0,4,0,201712.txt
2017,12,11,16192.384,6979.584,721,8491.8,1,1,0,4,0,201712.txt
2017,12,12,14000.96,1141.76,582,12277.2,2,1,0,4,0,201712.txt
2017,12,13,12488.18,570.88,611,11306.3,3,1,0,4,0,201712.txt
2017,12,14,11010.92,235.52,367,10408.4,4,1,0,4,0,201712.txt
2017,12,15,35994.672,19343.872,630.5,16020.3,5,1,0,4,0,201712.txt
2017,12,16,46906.328,24905.728,582.5,21418.1,6,0,0,4,0,201712.txt
2017,12,17,7205.188,2969.088,0,4236.1,7,0,0,4,0,201712.txt
2017,12,18,33916.692,20052.992,3,13860.7,1,1,0,4,0,201712.txt
2017,12,19,15781.68,7585.28,618.5,7577.9,2,1,0,4,0,201712.txt
2017,12,20,17886.492,9620.992,680.5,7585,3,1,0,4,0,201712.txt
2017,12,21,9560.704,661.504,619.5,8279.7,4,1,0,4,0,201712.txt
2017,12,22,17069.844,7724.544,661,8684.3,5,1,0,4,0,201712.txt
2017,12,23,5936.088,76.288,488,5371.8,6,0,0,4,0,201712.txt
2017,12,24,48354.856,25747.456,677.5,21929.9,7,0,0,4,0,201712.txt
2017,12,25,10532.148,3214.848,610,6707.3,1,1,0,4,0,201712.txt
2017,12,26,11384.652,1623.552,616.5,9144.6,2,1,0,4,0,201712.txt
2017,12,27,9072.532,261.632,490.5,8320.4,3,1,0,4,0,201712.txt
2017,12,28,9736.3,192,283.5,9260.8,4,1,0,4,0,201712.txt
2017,12,29,9374.8,0,76,9298.8,5,1,0,4,0,201712.txt
2017,12,30,13458.844,5074.944,280.5,8103.4,6,0,1,4,0,201712.txt
2017,12,31,5741.532,556.032,381.5,4804,7,0,1,4,0,201712.txt
