"RecNo","Name","Data_Time","Value","Type","Equsid","Energysid","Expertsid","compsid","posisid","buildingsid","Load_Time","areaenergysid"
"675035119","JF_2AES_SC100481_EC","1/3/2017 11:00:00","1051.7","1","150500000081","32",,,"6000","1505","1/3/2017 16:07:35",
"675033130","JF_2ATC_SC701109_EC","1/3/2017 11:30:00","1046.528","1","150300000109","32",,,"4000","1503","1/3/2017 16:02:53",
"675033131","JF_2ATC_SC701110_EC","1/3/2017 11:30:00","48","1","150300000110","32",,,"4000","1503","1/3/2017 16:02:53",
"675033132","JF_2ATC_SC701111_EC","1/3/2017 11:30:00","33","1","150300000111","32",,,"4000","1503","1/3/2017 16:02:53",
"675033133","JF_2ATC_SC701112_EC","1/3/2017 11:30:00","50","1","150300000112","32",,,"4000","1503","1/3/2017 16:02:53",
"675035244","JF_2AES_SC100478_EC","1/3/2017 11:30:00","29.2","1","150500000078","32",,,"6000","1505","1/3/2017 16:07:53",
"675035246","JF_2AES_SC100481_EC","1/3/2017 11:30:00","945.3","1","150500000081","32",,,"6000","1505","1/3/2017 16:07:53",
"675033641","JF_2ATC_SC701109_EC","1/3/2017 12:00:00","1097.984","1","150300000109","32",,,"4000","1503","1/3/2017 16:03:14",
"675033642","JF_2ATC_SC701110_EC","1/3/2017 12:00:00","48","1","150300000110","32",,,"4000","1503","1/3/2017 16:03:14",
"675033643","JF_2ATC_SC701111_EC","1/3/2017 12:00:00","39","1","150300000111","32",,,"4000","1503","1/3/2017 16:03:14",
"675033644","JF_2ATC_SC701112_EC","1/3/2017 12:00:00","55","1","150300000112","32",,,"4000","1503","1/3/2017 16:03:14",
"675035371","JF_2AES_SC100478_EC","1/3/2017 12:00:00","0","1","150500000078","32",,,"6000","1505","1/3/2017 16:08:11",
"675035373","JF_2AES_SC100481_EC","1/3/2017 12:00:00","956.2","1","150500000081","32",,,"6000","1505","1/3/2017 16:08:11",
"675178513","JF_2ATC_SC701109_EC","1/3/2017 12:30:00","842.496","1","150300000109","32",,,"4000","1503","1/3/2017 18:57:35",
"675178514","JF_2ATC_SC701110_EC","1/3/2017 12:30:00","52","1","150300000110","32",,,"4000","1503","1/3/2017 18:57:35",
"675178515","JF_2ATC_SC701111_EC","1/3/2017 12:30:00","36","1","150300000111","32",,,"4000","1503","1/3/2017 18:57:35",
"675178516","JF_2ATC_SC701112_EC","1/3/2017 12:30:00","50","1","150300000112","32",,,"4000","1503","1/3/2017 18:57:35",
"675182357","JF_2AES_SC100478_EC","1/3/2017 12:30:00","0","1","150500000078","32",,,"6000","1505","1/3/2017 19:02:20",
"675182359","JF_2AES_SC100481_EC","1/3/2017 12:30:00","781.4","1","150500000081","32",,,"6000","1505","1/3/2017 19:02:20",
"675179024","JF_2ATC_SC701109_EC","1/3/2017 13:00:00","894.464","1","150300000109","32",,,"4000","1503","1/3/2017 18:57:59",
"675179025","JF_2ATC_SC701110_EC","1/3/2017 13:00:00","44","1","150300000110","32",,,"4000","1503","1/3/2017 18:57:59",
"675179026","JF_2ATC_SC701111_EC","1/3/2017 13:00:00","36","1","150300000111","32",,,"4000","1503","1/3/2017 18:57:59",
"675179027","JF_2ATC_SC701112_EC","1/3/2017 13:00:00","57.5","1","150300000112","32",,,"4000","1503","1/3/2017 18:57:59",
"675182484","JF_2AES_SC100478_EC","1/3/2017 13:00:00","0","1","150500000078","32",,,"6000","1505","1/3/2017 19:02:40",
"675182486","JF_2AES_SC100481_EC","1/3/2017 13:00:00","894.1","1","150500000081","32",,,"6000","1505","1/3/2017 19:02:40",
"675179535","JF_2ATC_SC701109_EC","1/3/2017 13:30:00","919.808","1","150300000109","32",,,"4000","1503","1/3/2017 18:58:19",
"675179536","JF_2ATC_SC701110_EC","1/3/2017 13:30:00","44","1","150300000110","32",,,"4000","1503","1/3/2017 18:58:19",
"675179537","JF_2ATC_SC701111_EC","1/3/2017 13:30:00","36","1","150300000111","32",,,"4000","1503","1/3/2017 18:58:19",
"675179538","JF_2ATC_SC701112_EC","1/3/2017 13:30:00","52.5","1","150300000112","32",,,"4000","1503","1/3/2017 18:58:19",
"675182611","JF_2AES_SC100478_EC","1/3/2017 13:30:00","0","1","150500000078","32",,,"6000","1505","1/3/2017 19:02:58",
"675182613","JF_2AES_SC100481_EC","1/3/2017 13:30:00","760.2","1","150500000081","32",,,"6000","1505","1/3/2017 19:02:58",
"675180046","JF_2ATC_SC701109_EC","1/3/2017 14:00:00","786.688","1","150300000109","32",,,"4000","1503","1/3/2017 18:58:38",
"675180047","JF_2ATC_SC701110_EC","1/3/2017 14:00:00","40","1","150300000110","32",,,"4000","1503","1/3/2017 18:58:38",
"675180048","JF_2ATC_SC701111_EC","1/3/2017 14:00:00","30","1","150300000111","32",,,"4000","1503","1/3/2017 18:58:38",
"675180049","JF_2ATC_SC701112_EC","1/3/2017 14:00:00","47.5","1","150300000112","32",,,"4000","1503","1/3/2017 18:58:38",
"675182738","JF_2AES_SC100478_EC","1/3/2017 14:00:00","0","1","150500000078","32",,,"6000","1505","1/3/2017 19:03:16",
"675182740","JF_2AES_SC100481_EC","1/3/2017 14:00:00","652.6","1","150500000081","32",,,"6000","1505","1/3/2017 19:03:16",
"675180557","JF_2ATC_SC701109_EC","1/3/2017 14:30:00","868.608","1","150300000109","32",,,"4000","1503","1/3/2017 18:58:58",
"675180558","JF_2ATC_SC701110_EC","1/3/2017 14:30:00","36","1","150300000110","32",,,"4000","1503","1/3/2017 18:58:58",
"675180559","JF_2ATC_SC701111_EC","1/3/2017 14:30:00","30","1","150300000111","32",,,"4000","1503","1/3/2017 18:58:58",
"675180560","JF_2ATC_SC701112_EC","1/3/2017 14:30:00","47.5","1","150300000112","32",,,"4000","1503","1/3/2017 18:58:58",
"675182865","JF_2AES_SC100478_EC","1/3/2017 14:30:00","28.8","1","150500000078","32",,,"6000","1505","1/3/2017 19:03:38",
"675182867","JF_2AES_SC100481_EC","1/3/2017 14:30:00","686.5","1","150500000081","32",,,"6000","1505","1/3/2017 19:03:38",
"675181068","JF_2ATC_SC701109_EC","1/3/2017 15:00:00","607.488","1","150300000109","32",,,"4000","1503","1/3/2017 18:59:19",
"675181069","JF_2ATC_SC701110_EC","1/3/2017 15:00:00","24","1","150300000110","32",,,"4000","1503","1/3/2017 18:59:19",
"675181070","JF_2ATC_SC701111_EC","1/3/2017 15:00:00","21","1","150300000111","32",,,"4000","1503","1/3/2017 18:59:19",
"675181071","JF_2ATC_SC701112_EC","1/3/2017 15:00:00","37.5","1","150300000112","32",,,"4000","1503","1/3/2017 18:59:19",
"675182992","JF_2AES_SC100478_EC","1/3/2017 15:00:00","161.7","1","150500000078","32",,,"6000","1505","1/3/2017 19:03:56",
"675182994","JF_2AES_SC100481_EC","1/3/2017 15:00:00","435.1","1","150500000081","32",,,"6000","1505","1/3/2017 19:03:56",
"675181579","JF_2ATC_SC701109_EC","1/3/2017 15:30:00","141.312","1","150300000109","32",,,"4000","1503","1/3/2017 18:59:39",
"675181580","JF_2ATC_SC701110_EC","1/3/2017 15:30:00","24","1","150300000110","32",,,"4000","1503","1/3/2017 18:59:39",
"675181581","JF_2ATC_SC701111_EC","1/3/2017 15:30:00","18","1","150300000111","32",,,"4000","1503","1/3/2017 18:59:39",
"675181582","JF_2ATC_SC701112_EC","1/3/2017 15:30:00","35","1","150300000112","32",,,"4000","1503","1/3/2017 18:59:39",
"675183119","JF_2AES_SC100478_EC","1/3/2017 15:30:00","248","1","150500000078","32",,,"6000","1505","1/3/2017 19:04:15",
"675183121","JF_2AES_SC100481_EC","1/3/2017 15:30:00","160.6","1","150500000081","32",,,"6000","1505","1/3/2017 19:04:15",
"675305395","JF_2ATC_SC701109_EC","1/3/2017 16:00:00","407.552","1","150300000109","32",,,"4000","1503","1/3/2017 21:34:31",
"675305396","JF_2ATC_SC701110_EC","1/3/2017 16:00:00","16","1","150300000110","32",,,"4000","1503","1/3/2017 21:34:31",
"675305397","JF_2ATC_SC701111_EC","1/3/2017 16:00:00","15","1","150300000111","32",,,"4000","1503","1/3/2017 21:34:31",
"675305398","JF_2ATC_SC701112_EC","1/3/2017 16:00:00","27.5","1","150300000112","32",,,"4000","1503","1/3/2017 21:34:31",
"675308665","JF_2AES_SC100478_EC","1/3/2017 16:00:00","248.5","1","150500000078","32",,,"6000","1505","1/3/2017 21:39:01",
"675308667","JF_2AES_SC100481_EC","1/3/2017 16:00:00","380","1","150500000081","32",,,"6000","1505","1/3/2017 21:39:01",
"675305906","JF_2ATC_SC701109_EC","1/3/2017 16:30:00","0","1","150300000109","32",,,"4000","1503","1/3/2017 21:34:55",
